market,isin,symbol,name
NSQ,US50187T1060,LGIH,LGI Homes Inc USD
NSQ,US5018892084,LKQ,LKQ Corp. USD
NSQ,US50202M1027,LI,Li Auto Inc ADR USD
NSQ,US5020745031,LMFA,"LM Funding America, Inc.  USD"
NSQ,US50212V1008,LPLA,LPL Financial Holdings Inc USD
NSQ,US5116561003,LKFN,Lakeland Financial Corp. USD
NSQ,US5117951062,LAKE,Lakeland Industries Inc. USD
NSQ,US5128073062,LRCX,Lam Research Corp. USD
NSQ,US5138471033,LANC,The Marzetti Co. USD
NSQ,US51509F1057,LE,LANDS' END USD
NSQ,US5165441032,LNTH,"Lantheus Holdings, Inc. USD"
NSQ,US5165482036,LTRX,"Lantronix, Inc. USD"
NSQ,US51654W1018,LTRN,"Lantern Pharma, Inc. USD"
NSQ,US5171251003,LRMR,Larimar Therapeutics USD
NSQ,US51819L1070,SWIM,Latham Group Inc USD
NSQ,US5184151042,LSCC,Lattice Semiconductor USD
NSQ,US5186132032,LAUR,"Laureate Education, Inc. USD"
NSQ,US5237684064,LEE,Lee Enterprises Inc USD
NSQ,US52466B1035,LZ,Legalzoom Com Inc USD
NSQ,US52490G1022,LEGN,Legend Biotech Corp USD
NSQ,US5255582018,LMAT,LeMaitre Vascular Inc. USD
NSQ,US52603B1070,TREE,Lendingtree Inc USD
NSQ,US52634L1089,LNSR,Lensar Inc USD
NSQ,US52661A1088,DRS,Leonardo DRS Inc USD
NSQ,US52886X1072,LXEO,"Lexeo Therapeutics, Inc. USD"
NSQ,US5288723027,LXRX,"Lexicon Pharmaceuticals, Inc. USD"
NSQ,US5288771034,LX,USD
NSQ,US5303071071,LBRDA,Liberty Broadband Corp USD
NSQ,US5312297485,LLYVA,Liberty Media Corp A USD
NSQ,US53220K5048,LGND,"Ligand Pharmaceut.Inc Cl""B"" USD"
NSQ,US53222K2050,LFVN,Lifevantage Corporation USD
NSQ,US53224K3023,LTBR,Lightbridge Corporation USD
NSQ,US5322578056,LPTH,LightPath Technologies Inc USD
NSQ,US53228F1012,LFST,Lifestance Health Group Inc USD
NSQ,US5327461043,LMNR,Limoneira Co USD
NSQ,US5339001068,LECO,USD
NSQ,US53630X2036,LPCN,Lipocine Inc.  USD
NSQ,US53632A3005,LIQT,Liqtech International Inc.  USD
NSQ,US53635D2027,LQDA,Liquidia Technologies Inc USD
NSQ,US5370081045,LFUS,"Littelfuse, Inc. USD"
NSQ,US5381461012,LPSN,LivePerson Inc USD
NSQ,US53814X1028,LVO,LiveOne Inc USD
NSQ,US5393193017,LIXT,USD
NSQ,US53933L2034,SOGP,"Sound Group, Inc. ADR USD"
NSQ,US54303L2034,LGVN,"Longeveron, Inc. USD"
NSQ,US54570M2070,LTRY,Lottery.com USD
NSQ,US54738L1098,LOVE,The Lovesac Company USD
NSQ,US54948X1090,LUCD,Lucid Diagnostics Inc. USD
NSQ,US5494981039,LCID,Lucid Group Inc USD
NSQ,US54951L1098,LKNCY,Luckin Coffee Inc ADR USD
NSQ,US5500211090,LULU,Lululemon Athletica Inc. USD
NSQ,US55024U1097,LITE,Lumentum Holdings Inc. USD
NSQ,US5504243032,LAZR,Luminar Technologies Inc. USD
NSQ,US55087P1049,LYFT,Lyft Inc. USD
NSQ,US5510733075,LYSDY,LYNAS RARE EARTHS LTD -ADR USD
NSQ,US55234L2043,LYRA,Lyra Therapeutics Inc. USD
NSQ,US55277P1049,MGEE,"MGE Energy, Inc. USD"
NSQ,US55279B3015,MEIP,"MEI Pharma, Inc.  USD"
NSQ,US55303J1060,MGPI,MGP Ingredients Inc USD
NSQ,US55306N1046,MKSI,"MKS Instruments, Inc. USD"
NSQ,US55405W1045,MYRG,MYR Group Inc USD
NSQ,US55405Y1001,MTSI,M/A-COM Technology Solutions USD
NSQ,US5560991094,MGNX,Macrogenics Inc. USD
NSQ,US5588681057,MDGL,USD
NSQ,US55955D1000,MGNI,Magnite Inc USD
NSQ,US56117J1007,MBUU,Malibu Boats Inc USD
NSQ,US56155L1089,TUSK,Mammoth Energy Services Inc USD
NSQ,US5627501092,MANH,"Manhattan Associates, Inc. USD"
NSQ,US56400P7069,MNKD,MannKind Corporation USD
NSQ,US5653941030,CART,Maplebear Inc. USD
NSQ,US5657881067,MARA,Marathon Digital Holdings Inc USD
NSQ,US56600D1072,MRVI,USD
NSQ,US57060D1081,MKTX,MarketAxess Holdings Inc. USD
NSQ,US57142B1044,MQ,"Marqeta, Inc. USD"
NSQ,US5719032022,MAR,"Marriott International, Inc. USD"
NSQ,US5730751089,MRTN,Marten Transport USD
NSQ,US5738741041,MRVL,Marvell Technology Inc USD
NSQ,US5747951003,MASI,Masimo Corporation USD
NSQ,US57667L1070,MTCH,Match Group Inc. New USD
NSQ,US57667T1007,MTLS,Materialise NV - ADR USD
NSQ,US5768531056,MTRX,Matrix Service Company USD
NSQ,US5770811025,MAT,"Mattel, Inc. USD"
NSQ,US5771281012,MATW,Matthews International Corp. USD
NSQ,US57776J1007,MXL,MaxLinear Inc.  USD
NSQ,US5805891091,MGRC,McGrath RentCorp USD
NSQ,US5834353006,STKH,Steakholder Food Ltd ADR  USD
NSQ,US5839281061,MFIN,Medallion Financial Corp USD
NSQ,US58450D1046,MDIA,Mediaco Holding Inc USD
NSQ,US58468P2065,MNOV,Medicinova Inc USD
NSQ,US58471G5080,XYLO,Xylo Technologies Ltd. ADR USD
NSQ,US58506Q1094,MEDP,Medpace Holdings Inc USD
NSQ,US5854641009,MLCO,USD
NSQ,US58733R1023,MELI,"Mercadolibre, Inc. USD"
NSQ,US5880561015,MERC,Mercer International Inc. USD
NSQ,US58844R1086,MBIN,"Merchants Bancorp, Inc. USD"
NSQ,US5893781089,MRCY,Mercury Systems Inc USD
NSQ,US5894921072,MREO,Mereo BioPharma Group ADR  USD
NSQ,US5898891040,MMSI,Merit Medical Systems Inc. USD
NSQ,US59064R1095,MLAB,"Mesa Laboratories, Inc.  USD"
NSQ,US5907174016,MESO,Mesoblast Ltd USD
NSQ,US59102M1045,MGX,"Metagenomi, Inc. USD"
NSQ,US5949181045,MSFT,Microsoft Corporation USD
NSQ,US5949603048,MVIS,Microvision Inc. USD
NSQ,US5949724083,MSTR,USD
NSQ,US5949728795,STRF,USD
NSQ,US5949728878,STRK,USD
NSQ,US5950171042,MCHP,USD
NSQ,US59503A2042,MBOT,Microbot Medical Inc. USD
NSQ,US5951121038,MU,"Micron Technology, Inc. USD"
NSQ,US59516C1062,MVST,Microvast HLDGS Inc USD
NSQ,US5962781010,MIDD,Middleby Corp USD
NSQ,US5966801087,MSEX,Middlesex Water Company USD
NSQ,US59982U2006,MCVT,Mill City Ventures III Ltd USD
NSQ,US6005441000,MLKN,MillerKnoll Inc USD
NSQ,US6024961012,MDXG,"MiMedx Group, Inc. USD"
NSQ,US6025663096,MIND,Mind Technology Inc USD
NSQ,US6031701013,MLYS,Mineralys Therapeutics  USD
NSQ,US6036932019,INKT,Mink Therapeutics Inc.  USD
NSQ,US6047491013,MIRM,Mirum Pharmaceuticals Inc USD
NSQ,US60646V1052,MCW,"Mister Car Wash, Inc.  USD"
NSQ,US6067102003,MITK,"Mitek Systems, Inc. USD"
NSQ,US60741F1049,MBLY,Mobileye Global USD
NSQ,US60770K1079,MRNA,Moderna Inc USD
NSQ,US60783X1046,MODV,ModivCare Inc. USD
NSQ,US60853G1067,MOLN,Monecular Partners AG ADR USD
NSQ,US6092071058,MDLZ,USD
NSQ,US60937P1066,MDB,MongoDB Inc. USD
NSQ,US6098391054,MPWR,USD
NSQ,US6103351010,MRCC,Monroe Capital Corporation USD
NSQ,US61174X1090,MNST,Monster Beverage Corp. USD
NSQ,US61218C1036,MNTK,"Montauk Renewables, Inc. USD"
NSQ,US61225M1027,GLUE,Monte Rosa Therapeutics Inc USD
NSQ,US6177001095,MORN,Morningstar Inc USD
NSQ,US6200711009,MPAA,USD
NSQ,US62011B2016,MSGM,Motorsport Games USD
NSQ,US62482R1077,COOP,Mr Cooper Group Inc USD
NSQ,US62526P8023,MULN,Mullen Automotive Inc.  USD
NSQ,US62855J1043,MYGN,Myriad Genetics Inc. USD
NSQ,US6288772014,NCSM,NCS Multistage Holdings USD
NSQ,US6294442099,NRXP,Nrx Pharmaceuticals Inc. USD
NSQ,US6294452064,NVEC,NVE Corp USD
NSQ,US62945V1098,NVEE,NV5 Global Inc USD
NSQ,US62955X3008,NAAS,Naas Technology Inc ADR  USD
NSQ,US63008G2030,NNDM,Nano Dimension Ltd ADR USD
NSQ,US63008J7028,NAOV,"NanoVibronix, Inc. USD"
NSQ,US63010H1086,NNE,NANO Nuclear Energy Inc. USD
NSQ,US6304021057,NSSC,Napco Security Tech Inc. USD
NSQ,US6311031081,NDAQ,Nasdaq Inc USD
NSQ,US6323071042,NTRA,"Natera, Inc. USD"
NSQ,US6373722023,NRC,National Research Corp USD
NSQ,US63845R1077,EYE,National Vision Holdings USD
NSQ,US63888P4063,NHTC,Natural Health Trends Corp. USD
NSQ,US6390271012,NATR,USD
NSQ,US63909J1088,NAUT,Nautilus Biotechnology Inc USD
NSQ,US63911H2076,KITT,Nauticus Robotics Inc.  USD
NSQ,US63938C1080,NAVI,Navient Corporation USD
NSQ,US63942X1063,NVTS,Navitas Semiconductor Corp USD
NSQ,US63947X1019,NCNO,nCino Inc. USD
NSQ,US6402683063,NKTR,Nektar Therapeutics  USD
NSQ,US6404911066,NEOG,Neogen Corp. USD
NSQ,US64049M2098,NEO,Neogenomics Inc. USD
NSQ,US6406714005,NEPH,Nephros Inc USD
NSQ,US64082B1026,NRDS,NerdWallet USD
NSQ,US6409791000,NMRA,Neumora Therapeutics Inc. USD
NSQ,US64110D1046,NTAP,"NetApp, Inc. USD"
NSQ,US64110L1061,NFLX,"Netflix, Inc. USD"
NSQ,US64110W1027,NTES,"NetEase, Inc. USD"
NSQ,US64111Q1040,NTGR,"NETGEAR, Inc. USD"
NSQ,US64113L2025,NCPL,Netcapital Inc. USD
NSQ,US64115A4022,NTWK,Netsol Technologies Inc. USD
NSQ,US64115T1043,NTCT,NETSCOUT SYSTEMS USD
NSQ,US64118P1093,NLST,Netlist Inc USD
NSQ,US64125C1099,NBIX,Neurocrine Biosciences Inc. USD
NSQ,US64131A1051,STIM,Neuronetics Inc USD
NSQ,US6443931000,NFE,New Fortress Energy Inc USD
NSQ,US6475511001,NMFC,New Mountain Finance Corp USD
NSQ,US6496048405,NYMT,New York Mortgage Trust Inc. USD
NSQ,US6512291062,NWL,Newell Brands Inc. USD
NSQ,US65158N1028,NMRK,Newmark Group Inc.  USD
NSQ,US65249B1098,NWSA,News Corporation USD
NSQ,US65290E1010,NXT,Nextracker USD
NSQ,US65336K1034,NXST,Nexstar Media Group Inc USD
NSQ,US65342K1051,NEXT,NextDecade Corp. USD
NSQ,US65345B2016,NXL,Nexalin Technology Inc. USD
NSQ,US65345N1063,NN,NextNav Inc USD
NSQ,US6536561086,NICE,Nice Ltd ADR USD
NSQ,US65443P1021,MASS,908 Devices Inc USD
NSQ,US6544453037,NTDOY,Nintendo Co Ltd ADR USD
NSQ,US65481N1000,NIU,NIU Technologies ADR USD
NSQ,US65487K1007,LASR,nLIGHT USD
NSQ,US65487U1088,NKTX,NKARTA INC USD
NSQ,US65540B1052,NDLS,Noodles & Company USD
NSQ,US6556631025,NDSN,Nordson Corporation USD
NSQ,US6658591044,NTRS,Northern Trust Corporation USD
NSQ,US6677461013,NWPX,Northwest Pipe Company USD
NSQ,US6680743050,NWE,Northwestern Corporation USD
NSQ,US6687711084,GEN,Gen Digital Inc. USD
NSQ,US66979P3001,NVFY,Nova Lifestyle Inc. USD
NSQ,US6700024010,NVAX,Novavax Inc. USD
NSQ,US67054R2031,NUKK,Nukkleus Inc. USD
NSQ,US67059N1081,NTNX,Nutanix Inc. USD
NSQ,US67066G1040,NVDA,NVIDIA Corporation USD
NSQ,US6707031075,NUVL,"Nuvalent, Inc. USD"
NSQ,US67079U3068,NUTX,Nutex Health Inc. USD
NSQ,US67079Y3080,NVVE,Nuvve Holding Corp. USD
NSQ,US67080M1036,NRIX,NURIX THERAPEUTICS INC USD
NSQ,US67080T1088,NVCT,"Nuvectis Pharma, Inc. USD"
NSQ,US67092M2089,NTRB,NUTRIBAND INC USD
NSQ,US67103H1077,ORLY,"O'Reilly Automotive, Inc. USD"
NSQ,US67401P4054,OCSL,USD
NSQ,US6742151243,WLLAW,Chord Energy Corp CW 010924 USD
NSQ,US6742152076,CHRD,Chord Energy Corp. USD
NSQ,US67421J2078,OTLY,Oatly Group AB ADR  USD
NSQ,US67576A1007,OCUL,"Ocular Therapeutix, Inc. USD"
NSQ,US67577C1053,OCGN,Ocugen Inc USD
NSQ,US67577R1023,IRD,Opus Genetics Inc. USD
NSQ,US6761182012,OMEX,USD
NSQ,US6792951054,OKTA,"Okta, Inc. USD"
NSQ,US6793691089,OLPX,Olaplex Holdings  USD
NSQ,US6795801009,ODFL,USD
NSQ,US6801941070,OPOF,Old Point Financial Corp USD
NSQ,US68062P1066,OLMA,Olema Pharmaceuticals USD
NSQ,US6811161099,OLLI,USD
NSQ,US68162K1060,ZEUS,"Olympic Steel, Inc. USD"
NSQ,US6820951043,OFLX,"OmegaFlex, Inc. USD"
NSQ,US6821431029,OMER,Omeros Corporation USD
NSQ,US6821891057,ON,ON Semiconductor Corporation USD
NSQ,US68218J1034,OABI,OmniAb USD
NSQ,US68232V8845,TRAW,Traws Pharma  USD
NSQ,US68236H2040,ONDS,Ondas Holding Inc. USD
NSQ,US68236V3024,ATNF,180 Life Sciences Corp. USD
NSQ,US68243Q1067,FLWS,1-800-FLOWERS.COM USD
NSQ,US68247W1099,OSS,One Stop Systems Inc USD
NSQ,US68270C1036,ONMD,OneMedNet Corp.  USD
NSQ,US68287N1000,OSPN,OneSpan USD
NSQ,US6833734014,OTRK,Ontrak Inc.  USD
NSQ,US68347P1030,OPAL,OPAL Fuels Inc USD
NSQ,US6837121036,OPEN,Opendoor Technologies Inc USD
NSQ,US68373M1071,OPRA,Opera limited ADR USD
NSQ,US68375N1037,OPK,"Opko Health, Inc.  USD"
NSQ,US68376D1046,OPRT,Oportun Financial Corp. USD
NSQ,US68384X2099,OPXS,Optex Systems Holdings Inc. USD
NSQ,US68401U2042,OPRX,Optimizerx Corporation USD
NSQ,US68403P2039,ORMP,Oramed Pharmaceuticals Inc USD
NSQ,US68404L2016,OPCH,Option Care Health Inc USD
NSQ,US68404V2097,OPTN,Optinose Inc. USD
NSQ,US68554V1089,OSUR,OraSure Technologies inc. USD
NSQ,US68557F2092,NXPL,NextPlat Corp  USD
NSQ,US68621F1021,ORGO,Organogenesis Holdings Inc USD
NSQ,US68622P1093,ORIC,ORIC Pharmaceuticals Inc. USD
NSQ,US6862751087,OESX,"Orion Energy Systems, Inc USD"
NSQ,US68752L1008,KIDS,OrthoPediatrics Corp. USD
NSQ,US6896481032,OTTR,Otter Tail Corp USD
NSQ,US68989M2026,OUST,Ouster Inc. USD
NSQ,US69002R1032,TEAD,Teads Holding Co. USD
NSQ,US69012T3059,OTLK,"Outlook Therapeutics, Inc.  USD"
NSQ,US6915431026,OXLC,Oxford Lane Capital Corp. USD
NSQ,US69181V1070,OXSQ,Oxford Square Capital Corp. USD
NSQ,US6932821050,PDFS,PDF Solutions USD
NSQ,US69353Y1038,PMVP,"PMV Pharmaceuticals, Inc. USD"
NSQ,US69354N1063,PRAA,PRA Group USD
NSQ,US69366J2006,PTCT,"PTC Therapeutics, Inc. USD"
NSQ,US69370C1009,PTC,PTC Inc. USD
NSQ,US6937181088,PCAR,PACCAR Inc. USD
NSQ,US69404D1081,PACB,USD
NSQ,US6951271005,PCRX,Pacira Pharmaceuticals Inc. USD
NSQ,US69608A1088,PLTR,Palantir Tech Inc USD
NSQ,US6963894026,PALI,Palisade Bio Inc.  USD
NSQ,US6974351057,PANW,Palo Alto Networks Inc. USD
NSQ,US69753M1053,PLMR,Palomar Holdings Inc USD
NSQ,US6979471090,PVLA,"Palvella Therapeutics, Inc. USD"
NSQ,US6988131024,PZZA,USD
NSQ,US70261F2020,KTTA,Pasithea Therapeutics Corp USD
NSQ,US7033431039,PATK,Patrick Industries Inc. USD
NSQ,US7034811015,PTEN,Patterson-UTI Energy Inc. USD
NSQ,US7043261079,PAYX,"Paychex, Inc. USD"
NSQ,US70438V1061,PCTY,Paylocity Holding Corp USD
NSQ,US70450Y1038,PYPL,PayPal Holdings Inc. USD
NSQ,US70451A1043,PAYS,PAYSIGN INC USD
NSQ,US70451X1046,PAYO,Payoneer Global Inc USD
NSQ,US70465T1079,PDSB,PDS Biotechnology Corporation USD
NSQ,US7055731035,PEGA,Pegasystems Inc USD
NSQ,US70614W1009,PTON,Peloton Interactive Inc USD
NSQ,US7075691094,PENN,Penn Entertainment Inc. USD
NSQ,US7134481081,PEP,"Pepsico, Inc. USD"
NSQ,US7141572039,PESI,USD
NSQ,US71535D1063,PSNL,Personalis Inc USD
NSQ,US71601V1052,WOOF,USD
NSQ,US7163821066,PETS,"PetMed Express, Inc. USD"
NSQ,US71715X2036,PMCB,Pharmacyte Biotech Inc USD
NSQ,US71742Q1067,PAHC,Phibro Animal Health Corp USD
NSQ,US7194051022,PLAB,Photronics Inc USD
NSQ,US71948P2092,PHUN,Phunware Inc  USD
NSQ,US72016P1057,PLL,Piedmont Lithium Inc - OTC USD
NSQ,US72147K1088,PPC,Pilgrim's Pride Corp. USD
NSQ,US7223041028,PDD,PDD Holdings Inc. ADR USD
NSQ,US72346Q1040,PNFP,USD
NSQ,US7238363003,PPSI,Pioneer Power Solutions USD
NSQ,US72814P1093,PLBY,Plby Group Inc USD
NSQ,US72815L1070,PLTK,PLAYTIKA HLDG CORP USD
NSQ,US7291321005,PLXS,Plexus Corp USD
NSQ,US7291391057,PLRX,Pliant Therapeutics Inc USD
NSQ,US72919P2020,PLUG,Plug Power Inc. USD
NSQ,US7311052010,PSNY,USD
NSQ,US73278L1052,POOL,Pool Corp. USD
NSQ,US7329081084,PONY,Pony AI Inc. ADR USD
NSQ,US73688F2011,PTMN,Portman Ridge Finance Corp USD
NSQ,US7376301039,PCH,Potlatch Corporation USD
NSQ,US7391281067,POWL,"Powell Industries, Inc. USD"
NSQ,US73931J1097,AIOT,"PowerFleet, Inc. USD"
NSQ,US73933G2021,PSIX,Power Solutions International USD
NSQ,US7396501097,PROP,Prairie Operating Co. USD
NSQ,US74006W2070,PRAX,USD
NSQ,US74017N1054,PGEN,Precigen Inc. USD
NSQ,US74019P2074,DTIL,Precision Biosciences USD
NSQ,US74039M3097,POAI,"Predictive Oncology, Inc. USD"
NSQ,US7404441047,PLPC,USD
NSQ,US74065P1012,PRLD,Prelude Therapeutics Inc USD
NSQ,US74102L5012,SQFT,Presidio PPTY TR Inc. USD
NSQ,US74144T1088,TROW,"T. Rowe Price Group, Inc. USD"
NSQ,US74168J1016,PRME,Prime Medicine USD
NSQ,US74251V1026,PFG,Principal Financial Group USD
NSQ,US74265M2052,PDEX,"Pro-Dex, Inc. USD"
NSQ,US74275G1076,PRTH,USD
NSQ,US74276L1052,PRCT,USD
NSQ,US74276R1023,PRVA,Privia Health Group Inc USD
NSQ,US74319N1000,ACDC,Profrac Holding Corp USD
NSQ,US7433121008,PRGS,Progress Software Corporation USD
NSQ,US74340E1038,PGNY,"Progyny, Inc. USD"
NSQ,US74348T1025,PSEC,Prospect Capital Corp. USD
NSQ,US74366E1029,PTGX,USD
NSQ,US74467Q1031,PUBM,Pubmatic Inc USD
NSQ,US74587B1017,PLSE,"Pulse Biosciences, Inc.  USD"
NSQ,US74587V1070,PBYI,"Puma Biotechnology, Inc.  USD"
NSQ,US74623V1035,PCT,Purecycle Technologies Inc USD
NSQ,US74638P2083,PPBT,Purple Biotech Ltd. USD
NSQ,US74640Y1064,PRPL,Purple Innovation Inc USD
NSQ,US7469641051,QTTB,"Q32 BIO, Inc. USD"
NSQ,US7473241013,PYXS,Pyxis Oncology USD
NSQ,US74736K1016,QRVO,Qorvo Inc USD
NSQ,US7475251036,QCOM,QUALCOMM Incorporated USD
NSQ,US74758T3032,QLYS,Qualys Inc USD
NSQ,US74765K1051,QSI,Quantum-SI Inc USD
NSQ,US74766Q1013,QTRX,Quanterix Corporation USD
NSQ,US74766W1080,QUBT,Quantum Computing Inc USD
NSQ,US7479066000,QMCO,Quantum Corporation  USD
NSQ,US74836W2035,QRHC,Quest Resource Holding USD
NSQ,US74837P4054,QUIK,Quicklogic Corp USD
NSQ,US74874Q1004,QNST,"QuinStreet, Inc. USD"
NSQ,US74915M6057,QVCGA,QVC Group Inc. USD
NSQ,US74934Q1085,RICK,RCI Hospitality Holdings USD
NSQ,US7493604000,RCMT,RCM Technologies  USD
NSQ,US74967R1068,RMR,The RMR Group Inc. USD
NSQ,US7501021056,RXT,RackSpace Technology Inc USD
NSQ,US7504911022,RDNT,"RadNet, Inc. USD"
NSQ,US7509171069,RMBS,Rambus Inc. USD
NSQ,US75134P5017,METCB,Ramaco Resources Inc- Class B USD
NSQ,US75134P6007,METC,"Ramaco Resources, Inc. USD"
NSQ,US75340L1044,RPID,Rapid Micro Biosystems  USD
NSQ,US7534221046,RPD,Rapid7 Inc. USD
NSQ,US75382E2081,RAPT,RAPT Therapeutics Inc. USD
NSQ,US7541981095,RAVE,Rave Restaurant Group Inc. USD
NSQ,US75629V1044,RXRX,Recursion Pharmaceuticals Inc USD
NSQ,US75644T1007,RCAT,"Red Cat Holdings, Inc. USD"
NSQ,US75700L1089,RRR,Red Rock Resorts Inc USD
NSQ,US75704L1044,RDVT,Red Violet Inc. USD
NSQ,US75737F1084,RDFN,Redfin Corporation USD
NSQ,US7588491032,REG,Regency Centers Corp. USD
NSQ,US75886F1075,REGN,USD
NSQ,US75901B1070,RGNX,Regenxbio Inc USD
NSQ,US7594191048,REKR,Rekor Systems Inc USD
NSQ,US75943R1023,RLAY,Relay Therapeutics Inc USD
NSQ,US75960P1049,RELY,Remitly Global USD
NSQ,US75989R1077,RNXT,Renovorx Inc USD
NSQ,US7599101026,KRMD,Repro Medsystems Inc USD
NSQ,US7599161095,RGEN,Repligen Corporation USD
NSQ,US7602731025,RPTX,Repare Therapeutics Inc USD
NSQ,US76029N1063,REPL,Replimune Group Inc USD
NSQ,US7610251057,RSSS,Research Solution Inc USD
NSQ,US76122Q1058,RGP,Resources Connection USD
NSQ,US76152G1004,RVPH,USD
NSQ,US76155X1000,RVMD,Revolution Medicines Inc USD
NSQ,US76243J1051,RYTM,Rhythm Pharmaceuticals Inc USD
NSQ,US7625441040,RBBN,RIBBON COMMUNICATIONS INC USD
NSQ,US7631651079,RELL,Richardson Electronics Ltd USD
NSQ,US7655041058,RR,Richtech Robotics Inc. USD
NSQ,US7665597024,RIGL,Rigel Pharmaceuticals Inc.  USD
NSQ,US76655K1034,RGTI,Rigetti Computing Inc USD
NSQ,US76674Q1076,RMNI,Rimini Street USD
NSQ,US7672921050,RIOT,"Riot Platforms, Inc. USD"
NSQ,US76954A1034,RIVN,Rivian Automotive Inc USD
NSQ,US7707001027,HOOD,Robinhood Markets Inc USD
NSQ,US7731211089,RKLB,Rocket Lab Corporation USD
NSQ,US77313F1066,RCKT,Rocket Pharmaceuticals Inc USD
NSQ,US7743743004,RMTI,Rockwell Medical Inc USD
NSQ,US7745151008,RCKY,Rocky Brands Inc USD
NSQ,US77543R1023,ROKU,"Roku, Inc. USD"
NSQ,US77664L2079,ROOT,"Root, Inc. USD"
NSQ,US7766961061,ROP,Roper Technologies Inc USD
NSQ,US7782961038,ROST,"Ross Stores, Inc. USD"
NSQ,US7802871084,RGLD,"Royal Gold, Inc. USD"
NSQ,US78137L1052,RUM,Rumble USD
NSQ,US7813863054,RMBL,Rumbleon Inc USD
NSQ,US78163D1000,RWAY,Runway Growth Finance Corp USD
NSQ,US78349D1072,RXST,"RxSight, Inc. USD"
NSQ,US7835132033,RYAAY,Ryanair Holdings plc ADS USD
NSQ,US78410G1040,SBAC,SBA Communications Corp USD
NSQ,US7841171033,SEIC,SEI Investments Co USD
NSQ,US7843051043,HTO,H20 America USD
NSQ,US78435P1057,SEZL,Sezzle USD
NSQ,US78442P1066,SLM,SLM Corporation USD
NSQ,US78463M1071,SPSC,SPS Commerce Inc USD
NSQ,US78467J1007,SSNC,SS&C Technologies Holdings USD
NSQ,US78471E1055,SKYX,SKYX Platforms Corp USD
NSQ,US78573L1061,SBRA,"Sabra Health Care REIT, Inc. USD"
NSQ,US78573M1045,SABR,Sabre Corporation USD
NSQ,US78577G3011,NWTG,Newton Golf Company Inc. USD
NSQ,US78643B5003,ALAR,Alarum Technologies Ltd USD
NSQ,US78648T1007,SAFT,Safety Insurance Group Inc. USD
NSQ,US78667J1088,SAGE,Sage Therapeutics USD
NSQ,US7867001049,SGMT,"Sagimet Biosciences, Inc. USD"
NSQ,US78709Y1055,SAIA,Saia Inc. USD
NSQ,US79400X4043,SLRX,Salarius Pharmaceuticals Inc. USD
NSQ,US7995661045,SANA,Sana Biotechnology Inc USD
NSQ,US79957L1008,SMTI,Sanara MedTech USD
NSQ,US7999261008,SDZNY,Sandoz Group Ltd ADR USD
NSQ,US80004C2008,SNDK,SanDisk Corp. USD
NSQ,US8004221078,JBSS,John B San Filippo USD
NSQ,US8006771062,SGMO,"Sangamo Therapeutics, Inc. USD"
NSQ,US8010561020,SANM,Sanmina Corporation USD
NSQ,US80105N1054,SNY,Sanofi ADR USD
NSQ,US80359A2050,PDYN,Palladyne AI Corp. USD
NSQ,US8036071004,SRPT,"Sarepta Therapeutics, Inc. USD"
NSQ,US8051111016,SVRA,"Savara, Inc. USD"
NSQ,US80603V1044,STAI,ScanTech AI Systems Inc. USD
NSQ,US8064071025,HSIC,"Henry Schein, Inc. USD"
NSQ,US8068821060,RDUS,USD
NSQ,US8070661058,SCHL,Scholastic Corp USD
NSQ,US80706P1030,SRRK,USD
NSQ,US80810D1037,SDGR,Schrodinger Inc USD
NSQ,US80874P1093,LNW,Light & Wonder USD
NSQ,US8106481059,SCPH,Scpharmaceuticals Inc USD
NSQ,US8110544025,SSP,The E.W. Scripps Company USD
NSQ,US8112922005,SCYX,Scynexis Inc USD
NSQ,US8116994042,SEAC,Seachange International Inc. USD
NSQ,US81642T2096,SLS,USD
NSQ,US81663L2007,WGS,GeneDx Holdings Corp USD
NSQ,US8166452040,LEDS,SemiLEDs Corporation USD
NSQ,US81684M1045,SMLR,Semler Scientific Inc. USD
NSQ,US8168501018,SMTC,Semtech Corporation USD
NSQ,US8170705011,SENEA,Seneca Foods Corp USD
NSQ,US81728J1097,SRTS,Sensus Healthcare  USD
NSQ,US81749D1072,SERA,Sera Prognostics Inc USD
NSQ,US81750R2013,MCRB,Seres Therapeutics Inc. USD
NSQ,US81758H1068,SERV,Serve Robotics USD
NSQ,US81784E1010,SEVN,Seven Hills Realty Trust USD
NSQ,US8200144058,SBET,SharpLink Gaming Inc. USD
NSQ,US82003F3091,STSS,Sharps Technology Inc.  USD
NSQ,US82024L1035,STTK,Shattuck Labs USD
NSQ,US82489W1071,SHLS,USD
NSQ,US8256981031,SHYF,Shyft Group Inc USD
NSQ,US8257041090,SIBN,SI-BONE Inc. USD
NSQ,US8261652015,SIDU,Sidus Space Inc. USD
NSQ,US8261761097,SIEB,Siebert Financial Corp. USD
NSQ,US82661L1017,SGMA,SigmaTron International USD
NSQ,US8269171067,SIGA,Siga Technologies Inc USD
NSQ,US8269191024,SLAB,Silicon Laboratories Inc. USD
NSQ,US82706C1080,SIMO,USD
NSQ,US82728C1027,SVCO,Silvaco Group Inc. USD
NSQ,US82835W1080,SPRY,ARS Pharmaceuticals USD
NSQ,US82900L1026,SMPL,Simply Good Foods Company  USD
NSQ,US8292141053,SLP,"Simulations Plus, Inc. USD"
