Market,ISIN,Symbol,Name,Currency,AUM,Replication,Fee,Dividend
NASDAQ (USD) USA-NASDAQ HASBRO INC,US4180561072,HAS:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ HEALTHEQUITY,US42226A1079,HQY:US,HEALTHEQUITY,USD,,,,
NASDAQ (USD) USA-NASDAQ HELEN OF TROY LTD HELEN,BMG4388N1065,HELE:US,TRO,USD,,,,
NASDAQ (USD) USA-NASDAQ HERMAN,US6005441000,MLHR:US,HERMANMILLER,USD,,,,
NASDAQ (USD) USA-NASDAQ HERON THERAPEUTICS INC,US4277461020,HRTX:US,THERAP,USD,,,,
NASDAQ (USD) USA-NASDAQ HOLOGIC INC,US4364401012,HOLX:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ HOPE BANCORP INC,US43940T1097,HOPE:US,BANCORP,USD,,,,
NASDAQ (USD),US4461501045,HBAN:US,HUNTINGTON,USD,,,,
NASDAQ (USD) USA-NASDAQ ICON PLC,IE0005711209,ICLR:US,PLC,USD,,,,
NASDAQ (USD) USA-NASDAQ ICU MEDICAL INC,US44930G1076,ICUI:US,MEDICAL,USD,,,,
NASDAQ (USD) USA-NASDAQ ILLUMINA INC,US4523271090,ILMN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ IMPINJ INC,US4532041096,PI:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ INCYTE CORP,US45337C1027,INCY:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ INDIE SEMICONDUCTOR INC,US45569U1016,INDI:US,SEMICO,USD,,,,
NASDAQ (USD) USA-NASDAQ INMODE LTD,IL0011595993,INMD:US,LTD,USD,,,,
NASDAQ (USD) USA-NASDAQ INNOVIVA INC,US45781M1018,INVA:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ INOGEN INC,US45782B3024,INGN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ INSULET CORP,US45784P1012,PODD:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ INTEGRA LIFESCIENCES HOLDINGS CORP,US4579852082,IART:US,LIFE,USD,,,,
NASDAQ (USD) USA-NASDAQ INTEL CORP,US4581401001,INTC:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ INTELLIA THERAPEUTICS INC,US45826J1051,NTLA:US,THE,USD,,,,
NASDAQ (USD) USA-NASDAQ INTERACTIVE BROKERS GROUP,US45841N1072,IBKR:US,INTERACTIVE,USD,,,,
NASDAQ (USD) USA-NASDAQ INTERDIGITAL,US45867G1013,IDCC:US,INTERDIGITAL,USD,,,,
NASDAQ (USD) USA-NASDAQ INTUIT INC,US4612021034,INTU:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ INTUITIVE SURGICAL INC,US46120E6023,ISRG:US,SU,USD,,,,
NASDAQ (USD) USA-NASDAQ IONIS PHARMACEUTICALS INC,US4622221004,IONS:US,PHARMA,USD,,,,
NASDAQ (USD) USA-NASDAQ IOVANCE BIOTHERAPEUTICS INC,US4622601007,IOVA:US,BIO,USD,,,,
NASDAQ (USD) USA-NASDAQ IPG PHOTONICS CORP,US44980X1090,IPGP:US,PHOTONIC,USD,,,,
NASDAQ (USD) USA-NASDAQ IRHYTHM TECHNOLOGIES INC,US4500561067,IRTC:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ IRIDIUM COMMUNICATIONS INC,US46269C1027,IRDM:US,COMM,USD,,,,
NASDAQ (USD) USA-NASDAQ IROBOT CORP,US4627261005,IRBT:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ ITRON INC,US4657411066,ITRI:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ J2 GLOBAL INC,US48123V1026,JCOM:US,GLOBAL,USD,,,,
NASDAQ (USD) USA-NASDAQ JACK HENRY ASSOCIATES INC,US4262811015,JKHY:US,HENRY,USD,,,,
NASDAQ (USD) USA-NASDAQ JACK IN THE BOX JACK,US4663671091,JACK:US,BOX,USD,,,,
NASDAQ (USD) USA-NASDAQ JAZZ PHARMACEUTICALS PLC,IE00B4Q5ZN47,JAZZ:US,PHARMAC,USD,,,,
NASDAQ (USD) USA-NASDAQ JB HUNT TRANSPORT SERVICES INC JB,US4456581077,JBHT:US,TRAN,USD,,,,
NASDAQ (USD) USA-NASDAQ JETBLUE AIRWAYS,US4771431016,JBLU:US,JETBLUE,USD,,,,
NASDAQ (USD) USA-NASDAQ JFROG LTD,IL0011684185,FROG:US,LTD,USD,,,,
NASDAQ (USD) USA-NASDAQ KAISER ALUMINUM CORP,US4830077040,KALU:US,ALUMI,USD,,,,
NASDAQ (USD) USA-NASDAQ KLA-TENCOR,US4824801009,KLAC:US,KLA-TENCOR,USD,,,,
NASDAQ (USD) USA-NASDAQ KRAFT HEINZ CO,US5007541064,KHC:US,HEINZ,USD,,,,
NASDAQ (USD) USA-NASDAQ KRATOS,US50077B2079,KTOS:US,& SECURITY  KRATOS DEFEN,USD,,,,
NASDAQ (USD) USA-NASDAQ,US5012421013,KLIC:US,& SOFFA INDUSTRIES INC KULICKESOFFA,USD,,,,
NASDAQ (USD) USA-NASDAQ KORRO BIO INC KORRO,US5009461089,KRRO:US,IN,USD,,,,
NASDAQ (USD) USA-NASDAQ LAKELAND INDUSTRIES INC,US5117951062,LAKE:US,IND,USD,,,,
NASDAQ (USD) USA-NASDAQ LANTHEUS HOLDINGS INC,US5165441032,LNTH:US,HOL,USD,,,,
NASDAQ (USD) USA-NASDAQ LATTICE SEMICONDUCTOR CORP,US5184151042,LSCC:US,SEMI,USD,,,,
NASDAQ (USD) USA-NASDAQ LAUREATE EDUCATION INC,US5186132032,LAUR:US,EDU,USD,,,,
NASDAQ (USD) USA-NASDAQ LENDINGTREE,US52603B1070,TREE:US,LENDINGTREE,USD,,,,
NASDAQ (USD) USA-NASDAQ LEXICON PHARMACEUTICALS INC,US5288723027,LXRX:US,PHAR,USD,,,,
NASDAQ (USD) USA-NASDAQ LEONARDO DRS INC,US52661A1088,DRS:US,DRS,USD,,,,
NASDAQ (USD) USA-NASDAQ LIBERTY BROADBAND CORP-A,US5303071071,LBRDA:US,BR-A,USD,,,,
NASDAQ (USD) USA-NASDAQ,US5312297717,FWONA:US,LIBERTYMEDIA,USD,,,,
NASDAQ (USD) USA-NASDAQ LIBERTY F1,US5312297550,FWONK:US,F1,USD,,,,
NASDAQ (USD) USA-NASDAQ LIGAND PHARMACEUTICALS INC,US53220K5048,LGND:US,PHARM,USD,,,,
NASDAQ (USD) USA-NASDAQ LINCOLN ELECTRIC HOLDINGS INC,US5339001068,LECO:US,ELEC,USD,,,,
NASDAQ (USD) USA-NASDAQ LITTELFUSE,US5370081045,LFUS:US,LITTELFUSE,USD,,,,
NASDAQ (USD) USA-NASDAQ LIVEPERSON,US5381461012,LPSN:US,LIVEPERSON,USD,,,,
NASDAQ (USD) USA-NASDAQ LKQ CORP,US5018892084,LKQ:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ LOGITECH INTERNATIONAL,CH0025751329,LOGI:US,LOGITECH,USD,,,,
NASDAQ (USD) USA-NASDAQ LPL FINANCIAL HOLDINGS,US50212V1008,LPLA:US,LPLFINANCIAL,USD,,,,
NASDAQ (USD) USA-NASDAQ LTC PROPERTIES INC,US5021751020,LTC:US,PROPERTI,USD,,,,
NASDAQ (USD) USA-NASDAQ LUCID GROUP INC,US5494981039,LCID:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ LULULEMON ATHLETICA,US5500211090,LULU:US,LULULEMON,USD,,,,
NASDAQ (USD) USA-NASDAQ LUMENTUM HOLDINGS,US55024U1097,LITE:US,LUMENTUM,USD,,,,
NASDAQ (USD) USA-NASDAQ LUMINAR TECHNOLOGIES,US5504243032,LAZR:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ LYFT INC-A,US55087P1049,LYFT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ,US55405Y1001,MTSI:US,TECHNO,USD,,,,
NASDAQ (USD) USA-NASDAQ MAKEMYTRIP,MU0295S00016,MMYT:US,MAKEMYTRIP,USD,,,,
NASDAQ (USD) USA-NASDAQ MARAVAI LIFESCIENCES,US56600D1072,MRVI:US,MARAVAI,USD,,,,
NASDAQ (USD) USA-NASDAQ MARATHON DIGITAL HOLDINGS INC,US5657881067,MARA:US,DIG,USD,,,,
NASDAQ (USD) USA-NASDAQ MARKETAXESS HOLDINGS,US57060D1081,MKTX:US,MARKETAXESS,USD,,,,
NASDAQ (USD) USA-NASDAQ MARRIOTT INTERNATIONAL,US5719032022,MAR:US,MARRIOTT,USD,,,,
NASDAQ (USD) USA-NASDAQ MARQETA INC,US57142B1044,MQ:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ MARVELL TECH GRP,US5738741041,MRVL:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ MASIMO CORP,US5747951003,MASI:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ MATCH GROUP INC,US57667L1070,MTCH:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ MATTEL INC,US5770811025,MAT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ MAXEON SOLAR TECHNOLOGIES LIMI,SGXZ57724486,MAXN:US,SOLAR,USD,,,,
NASDAQ (USD) USA-NASDAQ MERCADOLIBRE,US58733R1023,MELI:US,MERCADOLIBRE,USD,,,,
NASDAQ (USD) USA-NASDAQ MERCURY SYSTEMS INC,US5893781089,MRCY:US,SYST,USD,,,,
NASDAQ (USD) USA-NASDAQ MERIT MEDICAL SYSTEMS INC,US5898891040,MMSI:US,MEDICA,USD,,,,
NASDAQ (USD) USA-NASDAQ META PLATFORMS INC,US30303M1027,FB:US,PLATFOR,USD,,,,
NASDAQ (USD) USA-NASDAQ MICROCHIP TECHNOLOGY INC,US5950171042,MCHP:US,TE,USD,,,,
NASDAQ (USD) USA-NASDAQ MICROVAST HOLDINGS,US59516C1062,MVST:US,MICROVAST,USD,,,,
NASDAQ (USD) USA-NASDAQ MICRON TECHNOLOGY ING,US5951121038,MU:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ MICROSOFT,US5949181045,MSFT:US,MICROSOFT,USD,,,,
NASDAQ (USD) USA-NASDAQ MICROSTRATEGY INCORPORATED  MICRO,US5949724083,MSTR:US,IN,USD,,,,
NASDAQ (USD) USA-NASDAQ MICROVISION,US5949603048,MVIS:US,MICROVISION,USD,,,,
NASDAQ (USD) USA-NASDAQ MKS INSTRUMENTS INC,US55306N1046,MKSI:US,INSTRUME,USD,,,,
NASDAQ (USD) USA-NASDAQ MOBILEYE,US60741F1049,MBLY:US,MOBILEYE,USD,,,,
NASDAQ (USD) USA-NASDAQ MODERNA INC,US60770K1079,MRNA:US,INC,USD,,,,
NASDAQ (USD),IL0011762130,MDNY:US,MONDAY.COM LTD MONDAY.COM,USD,,,,
NASDAQ (USD) USA-NASDAQ MONDELEZ INTERNATIONAL INC-A,US6092071058,MDLZ:US,INT,USD,,,,
NASDAQ (USD) USA-NASDAQ MONTE ROSA THERAPEUTICS MONTE,US61225M1027,GLUE:US,T,USD,,,,
NASDAQ (USD) USA-NASDAQ MONGODB,US60937P1066,MDB:US,MONGODB,USD,,,,
NASDAQ (USD) USA-NASDAQ MONOLITHIC POWER SYSTEMS,US6098391054,MPWR:US,MONOLITHIC,USD,,,,
NASDAQ (USD) USA-NASDAQ MONSTER BEVERAGE CORP,US61174X1090,MNST:US,BEVE,USD,,,,
NASDAQ (USD) USA-NASDAQ MORNINGSTAR,US6177001095,MORN:US,MORNINGSTAR,USD,,,,
NASDAQ (USD) USA-NASDAQ MYRIAD GENETICS INC,US62855J1043,MYGN:US,GENET,USD,,,,
NASDAQ (USD) USA-NASDAQ NANO DIMENSION LTD,US63008G2030,NNDM:US,DIMENSI,USD,,,,
NASDAQ (USD) USA-NASDAQ NANO X IMAGING LTD NANO,IL0011681371,NNOX:US,IMAGI,USD,,,,
NASDAQ (USD) USA-NASDAQ NASDAQ INC,US6311031081,NDAQ:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NATERA INC,US6323071042,NTRA:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NATIONAL BEVERAGE CORP,US6350171061,FIZZ:US,BEVERAG,USD,,,,
NASDAQ (USD) USA-NASDAQ NAVIENT CORP,US63938C1080,NAVI:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ NAVITAS SEMICONDUCTOR,US63942X1063,NVTS:US,SEMI,USD,,,,
NASDAQ (USD) USA-NASDAQ NEKTAR THERAPEUT,US6402681083,NKTR:US,THERA,USD,,,,
NASDAQ (USD) USA-NASDAQ NEOGEN CORP,US6404911066,NEOG:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ NEOGENOMICS,US64049M2098,NEO:US,NEOGENOMICS,USD,,,,
NASDAQ (USD) USA-NASDAQ NETAPP INC,US64110D1046,NTAP:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NETGEAR INC,US64111Q1040,NTGR:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NETLIST INC,US64118P1093,NLST:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NEUROCRINE BIOSCIENCES,US64125C1099,NBIX:US,NEUROCRINE,USD,,,,
NASDAQ (USD) USA-NASDAQ NEW YORK MORTGAGE TRUST INC,US6496048405,NYMT:US,MORTGAGE,USD,,,,
NASDAQ (USD) USA-NASDAQ NEWS CORP-CL A,US65249B1098,NWSA:US,CORP-A,USD,,,,
NASDAQ (USD) USA-NASDAQ NEXSTAR BROADCASTING,US65336K1034,NXST:US,NEXSTARBROAD,USD,,,,
NASDAQ (USD) USA-NASDAQ NEXTRACKER,US65290E1010,NXT:US,NEXTRACKER,USD,,,,
NASDAQ (USD)  USA-NASDAQ NMI HOLDINGS INC,US6292093050,NMIH:US,HOLDINGS,USD,,,,
NASDAQ (USD) USA-NASDAQ NORDSON CORP,US6556631025,NDSN:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ NORTHERN TRUST CORP,US6658591044,NTRS:US,TRU,USD,,,,
NASDAQ (USD) USA-NASDAQ NORTON LIFELOCK,US6687711084,NLOK:US,NORTON,USD,,,,
NASDAQ (USD) USA-NASDAQ NORWEGIAN CRUISE LINE HOLDINGS LTD,BMG667211046,NCLH:US,CR,USD,,,,
NASDAQ (USD) USA-NASDAQ NOVAVAX INC,US6700024010,NVAX:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NOVOCURE,JE00BYSS4X48,NVCR:US,NOVOCURE,USD,,,,
NASDAQ (USD) USA-NASDAQ NUTANIX INC,US67059N1081,NTNX:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ NVE CORPORATION,US6294452064,NVEC:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ NVIDIA CORP,US67066G1040,NVDA:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ NXP SEMICONDUCTORS NV,NL0009538784,NXPI:US,SEMICOND,USD,,,,
NASDAQ (USD) USA-NASDAQ OKTA INC,US6792951054,OKTA:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ OLD DOMINION FREIGHT LINE,US6795801009,ODFL:US,DOMINION,USD,,,,
NASDAQ (USD) USA-NASDAQ OMEROS CORP,US6821431029,OMER:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ OMNIAB INC,US68218J1034,OABI:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ OMNICELL INC,US68213N1090,OMCL:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ ON SEMICONDUCTOR CORP,US6821891057,ON:US,SEMICONDU,USD,,,,
NASDAQ (USD) USA-NASDAQ OPENDOOR TECHNOLOGIES INC,US6837121036,OPEN:US,TEC,USD,,,,
NASDAQ (USD) USA-NASDAQ OPKO HEALTH,US68375N1037,OPK:US,HEALTH,USD,,,,
NASDAQ (USD),US6903701018,OSTK:US,OVERSTOCK.COM INC OVERSTOCKCOM,USD,,,,
NASDAQ (USD) USA-NASDAQ PACCAR INC,US6937181088,PCAR:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ PAN AMERICAN SILVER  CORP PAN,CA6979001089,PAAS:US,SIL,USD,,,,
NASDAQ (USD) USA-NASDAQ PARAMOUNT GLOBAL,US92556H2067,PARA:US,GL,USD,,,,
NASDAQ (USD) USA-NASDAQ PAYCHEX INC,US7043261079,PAYX:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ PAYLOCITY HOLDING,US70438V1061,PCTY:US,PAYLOCITY,USD,,,,
NASDAQ (USD) USA-NASDAQ PAYPAL HOLDINGS,US70450Y1038,PYPL:US,PAYPAL,USD,,,,
NASDAQ (USD) USA-NASDAQ PEGASYSTEMS,US7055731035,PEGA:US,PEGASYSTEMS,USD,,,,
NASDAQ (USD) USA-NASDAQ PELOTON INTERACTIVE INC,US70614W1009,PTON:US,INT,USD,,,,
NASDAQ (USD) USA-NASDAQ PENN NATIONAL GAMING INC PENN,US7075691094,PENN:US,GA,USD,,,,
NASDAQ (USD) USA-NASDAQ PLUG POWER INC,US72919P2020,PLUG:US,POWER,USD,,,,
NASDAQ (USD) USA-NASDAQ POOL CORP,US73278L1052,POOL:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ POWER INTEGRATIONS INC,US7392761034,POWI:US,INTEGR,USD,,,,
NASDAQ (USD) USA-NASDAQ POWER SOLUTIONS INTERNATIONAL,US73933G2021,PSIX:US,SOLUT,USD,,,,
NASDAQ (USD) USA-NASDAQ PREMIER INC-CL A,US74051N1028,PINC:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ PROGRESS SOFTWARE,US7433121008,PRGS:US,PROGRESSSOFT,USD,,,,
NASDAQ (USD) USA-NASDAQ PROGYNY INC,US74340E1038,PGNY:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ PROSPECT CAPITAL CORP,US74348T1025,PSEC:US,CAP,USD,,,,
NASDAQ (USD) USA-NASDAQ PTC INC,US69370C1009,PTC:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ PTC THERAPEUTICS INC,US69366J2006,PTCT:US,THERAPEU,USD,,,,
NASDAQ (USD) USA-NASDAQ PUMA BIOTECHNOLOGY INC,US74587V1070,PBYI:US,BIOTECH,USD,,,,
NASDAQ (USD) USA-NASDAQ PURPLE INNOVATION INC ,US74640Y1064,PRPL:US,INNOV,USD,,,,
NASDAQ (USD) USA-NASDAQ QORVO INC,US74736K1016,QRVO:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ QUALCOMM INC,US7475251036,QCOM:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ QUALYS INC,US74758T3032,QLYS:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ QUIDELORTHO,US2197981051,QDEL:US,QUIDELORTHO,USD,,,,
NASDAQ (USD) USA-NASDAQ QURATE RETAIL,US74915M1009,QRTEA:US,QURATERETAIL,USD,,,,
NASDAQ (USD) USA-NASDAQ QUANTUM COMPUTING,US74766W1080,QUBT:US,COM,USD,,,,
NASDAQ (USD) USA-NASDAQ QUANTUM CORPORATION,US7479066000,QMCO:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ RAKUTEN INC,US75102W1080,RKUNY:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ RAMBUS INC,US7509171069,RMBS:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ RECURSION PHARMACEUTICALS,US75629V1044,RXRX:US,PH,USD,,,,
NASDAQ (USD) USA-NASDAQ RED ROCK RESORTS INC-A RED,US75700L1089,RRR:US,RES,USD,,,,
NASDAQ (USD) USA-NASDAQ REDFIN CORP,US75737F1084,RDFN:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ REGENCY CENTERS CORPORATION,US7588491032,REG:US,CENT,USD,,,,
NASDAQ (USD) USA-NASDAQ REGENERON PHARMACEUTICALS INC,US75886F1075,REGN:US,PH,USD,,,,
NASDAQ (USD) USA-NASDAQ REGENXBIO,US75901B1070,RGNX:US,REGENXBIO,USD,,,,
NASDAQ (USD) USA-NASDAQ RENT-A-CENTER,US76009N1000,RCII:US,RENTACENTER,USD,,,,
NASDAQ (USD) USA-NASDAQ REPLIGEN CORP,US7599161095,RGEN:US,COR,USD,,,,
NASDAQ (USD) USA-NASDAQ REMITLY GLOBAL INC,US75960P1049,RRELY:US,GLOB,USD,,,,
NASDAQ (USD) USA-NASDAQ RIGETTI COMPUTING INC,US76655K1034,RGTI:US,COMP,USD,,,,
NASDAQ (USD) USA-NASDAQ RIVIAN AUTOMOTIVE INC,US76954A1034,RIVN:US,AUTO,USD,,,,
NASDAQ (USD) USA-NASDAQ ROBINHOOD MARKETS,US7707001027,HOOD:US,ROBINHOOD,USD,,,,
NASDAQ (USD) USA-NASDAQ ROCKET LAB USA INC,US7731221062,RKLB:US,LAB,USD,,,,
NASDAQ (USD) USA-NASDAQ ROKU INC,US77543R1023,ROKU:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ ROSS STORES INC,US7782961038,ROST:US,STORES,USD,,,,
NASDAQ (USD) USA-NASDAQ ROYAL GOLD INC,US7802871084,RGLD:US,GOLD,USD,,,,
NASDAQ (USD) USA-NASDAQ ROYALTY PHARMA,GB00BMVP7Y09,RPRX:US,ROYALTYPHARM,USD,,,,
NASDAQ (USD) USA-NASDAQ RUSH ENTERPRISES INC,US7818462092,RUSHA:US,ENTER,USD,,,,
NASDAQ (USD) USA-NASDAQ SABRA HEALTHCARE REINT INC,US78573L1061,SBRA:US,HEALTH,USD,,,,
NASDAQ (USD) USA-NASDAQ SABRE CORP,US78573M1045,SABR:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ SAGE THERAPEUTICS INC,US78667J1088,SAGE:US,THERAPE,USD,,,,
NASDAQ (USD) USA-NASDAQ SAIA INC,US78709Y1055,SAIA:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ SANGAMO THERAPEUTICS INC,US8006771062,SGMO:US,THER,USD,,,,
NASDAQ (USD) USA-NASDAQ SANMINA CORP,US8010561020,SANM:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ SAREPTA THERAPEUTICS INC,US8036071004,SRPT:US,THER,USD,,,,
NASDAQ (USD) USA-NASDAQ SBA COMMUNICATIONS,US78410G1040,SBAC:US,SBACOMMUNIC,USD,,,,
NASDAQ (USD) USA-NASDAQ SCIENTIFIC GAMES CORP,US80874P1093,SGMS:US,GAMES,USD,,,,
NASDAQ (USD) USA-NASDAQ SEACHANGE INTERNATIONAL INC,US8116991071,SEAC:US,IN,USD,,,,
NASDAQ (USD) USA-NASDAQ SEAGATE TECHNOLOGY PLC,IE00BKVD2N49,STX:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ SEMTECH CORP,US8168501018,SMTC:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ SIGMA LITHIUM RESOURCES CORP,CA8265991023,SGML:US,LITHIUM,USD,,,,
NASDAQ (USD) USA-NASDAQ SIGNATURE BANK,US82669G1040,SBNY:US,BA,USD,,,,
NASDAQ (USD) USA-NASDAQ SILICON LABORATORIES INC,US8269191024,SLAB:US,LABS,USD,,,,
NASDAQ (USD) USA-NASDAQ SKYWEST INC,US8308791024,SKYW:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ SKYWORKS SOLUTIONS INC,US83088M1027,SWKS:US,SOL,USD,,,,
NASDAQ (USD) USA-NASDAQ SLM CORP,US78442P1066,SLM:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ SMART GLOBAL HOLDINGS INC,KYG8232Y1017,SGH:US,GLOBAL,USD,,,,
NASDAQ (USD) USA-NASDAQ SMILEDIRECTCLUB,US83192H1068,SDS:US,SMILEDIRECT,USD,,,,
NASDAQ (USD) USA-NASDAQ SOFI TECHNOLOGIES INC,US83406F1021,SOFI:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ SOLAREDGE TECHNOGIES,US83417M1045,SEDG:US,SOLAREDGE,USD,,,,
NASDAQ (USD) USA-NASDAQ SONOS INC,US83570H1086,SONO:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ SOUTH STATE CORP,US8404411097,SSB:US,STATE,USD,,,,
NASDAQ (USD) USA-NASDAQ SOUNDHOUND AI,US8361001071,SOUN:US,SOUNDHOUND,USD,,,,
NASDAQ (USD) USA-NASDAQ SPROUTS FARMERS MARKET INC,US85208M1027,SFM:US,FARM,USD,,,,
NASDAQ (USD) USA-NASDAQ SPS COMMERCE INC,US78463M1071,SPSC:US,COMMERCE,USD,,,,
NASDAQ (USD),US78467J1007,SSNC:US,SS&C TECHNOLOGIES HOLDINGS INC SS&C TECHNOL,USD,,,,
NASDAQ (USD) USA-NASDAQ STAAR SURGICAL COMPANY ,US8523123052,STAA:US,SURGIC,USD,,,,
NASDAQ (USD) USA-NASDAQ STARZ ENTERTAINMENT CORP,CA8559191066,STRZ:US,ENTERT,USD,,,,
NASDAQ (USD) USA-NASDAQ STARBUCKS,US8552441094,SBUX:US,STARBUCKS,USD,,,,
NASDAQ (USD) USA-NASDAQ STEEL DYNAMICS,US8581191009,STLD:US,STEELDYNAMIC,USD,,,,
NASDAQ (USD) USA-NASDAQ STEVEN MADDEN,US5562691080,SHOO:US,STEVENMADDEN,USD,,,,
NASDAQ (USD) USA-NASDAQ STITCH FIX INC,US8608971078,SFIX:US,FIX,USD,,,,
NASDAQ (USD) USA-NASDAQ STONECO LTD,KYG851581069,STNE:US,LTD,USD,,,,
NASDAQ (USD) USA-NASDAQ STRATASYS,IL0011267213,SSYS:US,STRATASYS,USD,,,,
NASDAQ (USD) USA-NASDAQ STRATEGIC EDUCATION INC,US86272C1036,STRA:US,ED,USD,,,,
NASDAQ (USD) USA-NASDAQ STRUCTURE THERAPEUTICS,US86366E1064,GPCR:US,THERAP,USD,,,,
NASDAQ (USD) USA-NASDAQ SUNPOWER,US8676524064,SPWR:US,SUNPOWER,USD,,,,
NASDAQ (USD) USA-NASDAQ SUNRUN INC,US86771W1053,RUN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ SUPER MICRO COMPUTER INC,US86800U1043,SMCI:US,MICRO,USD,,,,
NASDAQ (USD) USA-NASDAQ SVB FINANCIAL GROUP,US78486Q1013,SIVB:US,FINANCIA,USD,,,,
NASDAQ (USD) USA-NASDAQ SYNOPSYS INC,US8716071076,SNPS:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ T ROWE PRICE GRP T,US74144T1088,TROW:US,PRICE,USD,,,,
NASDAQ (USD) USA-NASDAQ TAKE-TWO INTERACTIVE SOFTWARE,US8740541094,TTWO:US,INT,USD,,,,
NASDAQ (USD) USA-NASDAQ TANDEM DIABETES CARE INC,US8753722037,TNDM:US,DIABE,USD,,,,
NASDAQ (USD) USA-NASDAQ TASKUS INC,US87652V1098,TASK:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ TELLURIAN,US87968A1043,TELL:US,TELLURIAN,USD,,,,
NASDAQ (USD) USA-NASDAQ TENABLE HOLDINGS INC,US88025T1025,TENB:US,HOLD,USD,,,,
NASDAQ (USD) USA-NASDAQ TESLA,US88160R1014,TSLA:US,TESLA,USD,,,,
NASDAQ (USD) USA-NASDAQ TETRA TECH INC,US88162G1031,TTEK:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ TEXAS INSTRUMENTS INC,US8825081040,TXN:US,INSTRU,USD,,,,
NASDAQ (USD) USA-NASDAQ TEXAS ROADHOUS INC,US8826811098,TXRH:US,ROADHO,USD,,,,
NASDAQ (USD) USA-NASDAQ TG THERAPEUTICS INC,US88322Q1085,TGTX:US,THERAPEUT,USD,,,,
